,keys,values
4042,large,"[('httptcojphgplcxblood', 1), ('hemc', 1), ('bp', 1), ('automatic', 1), ('blood', 1), ('cuffs', 1), ('pressure', 1), ('httptcogjbainqwn', 1), ('omron', 1), ('standard', 1), ('monitor', 1), ('httptcogerjaueybodybag', 1), ('women', 1), ('tote', 1), ('body', 1), ('bag', 1), ('cross', 1), ('shoulder', 1), ('httptconcjpgfznv', 1), ('ladies', 1), ('satchel', 1), ('leather', 1), ('full', 1), ('re\x89û', 1), ('new', 1), ('handbag', 1), ('faux', 1), ('burning', 1), ('causing', 1), ('httptcomtmkimwiyyburningbuildings', 1), ('several', 1), ('buildings', 1), ('fire', 1), ('downtown', 1), ('hinton', 1), ('evacuations', 1), ('mens', 1), ('curfew', 1), ('brief', 1), ('boxer', 1), ('exofficio', 1), ('httptcoacbryenuocurfew', 1), ('abysmaljoiner', 1), ('k', 1), ('would', 1), ('better', 1), ('works', 1), ('cyclone', 1), ('dyamiplotke', 1), ('purpose', 1), ('mccauleysdesign', 1), ('dont', 1)]"
4039,bp,"[('httptcojphgplcxblood', 1), ('hemc', 1), ('automatic', 1), ('blood', 1), ('cuffs', 1), ('pressure', 1), ('large', 1), ('httptcogjbainqwn', 1), ('omron', 1), ('standard', 1), ('monitor', 1)]"
4038,hemc,"[('httptcojphgplcxblood', 1), ('bp', 1), ('automatic', 1), ('blood', 1), ('cuffs', 1), ('pressure', 1), ('large', 1), ('httptcogjbainqwn', 1), ('omron', 1), ('standard', 1), ('monitor', 1)]"
4926,documents,"[('httptcoiucpcsfbmtbomb', 1), ('japans', 2), ('atomic', 2), ('found', 2), ('wwii', 2), ('bomb', 2), ('program', 2), ('new', 2), ('pointing', 2), ('httptcommowcmvnjbomb', 1)]"
4925,pointing,"[('httptcoiucpcsfbmtbomb', 1), ('japans', 2), ('atomic', 2), ('found', 2), ('wwii', 2), ('bomb', 2), ('program', 2), ('new', 2), ('documents', 2), ('httptcommowcmvnjbomb', 1)]"
7469,lvictoria,"[('httptcoinguztygcollided', 1), ('travelling', 1), ('boat', 1), ('collided', 1), ('dead', 1), ('confirmed', 1), ('two', 1), ('stepkans', 1), ('media', 1)]"
7470,stepkans,"[('httptcoinguztygcollided', 1), ('travelling', 1), ('boat', 1), ('collided', 1), ('dead', 1), ('confirmed', 1), ('lvictoria', 1), ('two', 1), ('media', 1)]"
1542,dark,"[('httptcoimzlnzltf', 1), ('plays', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('gmt', 1), ('hesse', 1), ('cant', 1), ('stephen', 1), ('bloody', 1), ('bdisgustingbloody', 1), ('wait', 1), ('tower\x89ûª', 1), ('sony', 1), ('sets', 1), ('date', 2), ('stephenking', 1), ('king\x89ûªs', 1), ('thedarktower', 1), ('\x89û÷the', 1), ('httptcojlpdrxcde', 1), ('antony', 1), ('body', 1), ('bag', 1), ('cross', 1), ('w', 1), ('mulberry', 1), ('httptcoftmrklmnbodybag', 1), ('oak', 1), ('leather', 1), ('handbags', 1), ('messenger', 1), ('soft', 1), ('å£end', 1), ('genuine', 1), ('buffalo', 1), ('uselessthe', 1), ('femalegilgameshs', 1), ('thus', 1), ('force', 1), ('collided', 1), ('assault', 1), ('spears', 1), ('however', 1), ('penetratedue', 1), ('making', 1)]"
1543,etcpbapocalypse,"[('httptcoimzlnzltf', 1), ('plays', 1), ('dark', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('gmt', 1), ('hesse', 1)]"
1545,geekapocalypse,"[('httptcoimzlnzltf', 1), ('plays', 1), ('dark', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('gmt', 1), ('hesse', 1)]"
1546,gmt,"[('httptcoimzlnzltf', 1), ('plays', 1), ('dark', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('hesse', 1)]"
1547,hesse,"[('httptcoimzlnzltf', 1), ('plays', 1), ('dark', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('gmt', 1)]"
1544,httptcotngpshnl,"[('httptcoimzlnzltf', 1), ('plays', 1), ('dark', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('gmt', 1), ('hesse', 1)]"
1541,plays,"[('httptcoimzlnzltf', 1), ('dark', 1), ('etcpbapocalypse', 1), ('rt', 1), ('pm', 1), ('httptcotngpshnl', 1), ('day', 1), ('souls', 1), ('geekapocalypse', 1), ('gmt', 1), ('hesse', 1), ('celebration', 1), ('buseys', 1), ('son', 1), ('green', 1), ('postbattle', 1), ('gary', 1), ('electronic', 1), ('miss', 1), ('dixie', 1), ('fiddle', 1), ('sequencebattle', 1)]"
7899,httptcoawnytpwjrcrush,"[('httptcoilqwqjxs', 1), ('crush', 1), ('content', 1), ('marketingåêmediocrity', 1)]"
7900,marketingåêmediocrity,"[('httptcoilqwqjxs', 1), ('crush', 1), ('content', 1), ('httptcoawnytpwjrcrush', 1)]"
7163,quora,"[('httptcoikfmektpcxcollapsed', 1), ('answers', 1), ('answer', 1), ('collapsed', 1), ('get', 1), ('dont', 1), ('others', 1)]"
7162,answers,"[('httptcoikfmektpcxcollapsed', 1), ('answer', 1), ('quora', 1), ('collapsed', 1), ('get', 1), ('dont', 1), ('others', 1)]"
4209,mayweathers,"[('httptcoijzcytbffo', 1), ('boxingbloody', 1), ('bloody', 1), ('fights', 1), ('money', 1), ('would', 1), ('close', 1), ('elbow', 1), ('floyd', 1), ('rousey', 1), ('making', 1), ('ronda', 1)]"
1923,ugly,"[('httptcoieksnfsby', 1), ('httptcovwcfslkrwarson', 1), ('terrorists', 1), ('historicchurch', 1), ('truth', 1), ('jewish', 1), ('|', 1), ('charged', 1), ('arson', 1), ('two', 1), ('talking', 1), ('kidblewup', 1), ('lmao', 1), ('light', 1), ('blew', 1), ('guy', 1), ('twitter', 1), ('skin', 1), ('upgrade', 1), ('infrastructure', 1), ('bad', 1), ('going', 1), ('quickly', 1), ('situation', 1), ('get', 1), ('wont', 1), ('us', 1), ('sustainabilitybridgecollapse', 1), ('httptcongehhgyga', 1), ('usa', 1)]"
317,climate,"[('httptcoicsjgzte', 1), ('wildfires', 1), ('thousands', 1), ('energy', 1), ('ablaze', 1), ('httptcofxmnlbdablaze', 1), ('burned', 1), ('alone', 1), ('california', 1), ('west', 1), ('via', 1), ('greenharvardcasualty', 1), ('rt', 1), ('first', 1), ('major', 1), ('changes', 1), ('documenting', 1), ('casualty', 1), ('httptcoqzdou', 1), ('greenharvard', 1), ('benefits', 1), ('catastrophic', 2), ('change', 2), ('could', 1), ('really', 1), ('httptcoibxcragttcatastrophic', 1), ('weathernetwork', 1), ('lifetime', 1), ('school', 1), ('student', 1), ('also', 1), ('excited', 1), ('ensuing', 1), ('next', 1), ('years', 1), ('debt', 1)]"
316,httptcofxmnlbdablaze,"[('httptcoicsjgzte', 1), ('wildfires', 1), ('thousands', 1), ('energy', 1), ('ablaze', 1), ('burned', 1), ('alone', 1), ('california', 1), ('climate', 1), ('west', 1)]"
315,energy,"[('httptcoicsjgzte', 1), ('wildfires', 1), ('thousands', 1), ('ablaze', 1), ('httptcofxmnlbdablaze', 1), ('burned', 1), ('alone', 1), ('california', 1), ('climate', 1), ('west', 1), ('cdc', 1), ('oversight', 1), ('labs', 1), ('mishaps', 1), ('hearing', 1), ('army', 1), ('anthrax', 1), ('house', 1), ('hold', 1), ('htt\x89ûbioterror', 1), ('subcommittee', 1), ('bioterror', 1), ('commerce', 1), ('amp;amp;', 1), ('song', 1), ('youthdid', 1), ('summer', 1), ('norgebomb', 1), ('like', 1), ('hit', 1), ('bomb', 1), ('positive', 1), ('ithttpstcoliwkjybe', 1), ('full', 1), ('listen', 1), ('allin', 1), ('httptcocjuighbxynclifffall', 1), ('realizations', 1), ('cliff', 1), ('gulfport', 1), ('fall', 1)]"
481,sr,"[('httptcohylmowgfiaccident', 1), ('traffic', 1), ('accident', 1), ('ashville', 1), ('us', 1), ('sb', 1), ('ball', 1), ('juanny', 1), ('beisbol', 1), ('annihilated', 1), ('lgmannihilated', 1), ('westminister', 1), ('knott', 1), ('httptcoeumlcaedwcollision', 1), ('collisionno', 1), ('inj', 1), ('st', 1), ('trfc', 2), ('w', 1), ('rd', 1), ('solano', 1), ('skaggs', 1), ('island', 1), ('collision', 1), ('httptcomylieruxkcollision', 1), ('enrt', 1)]"
482,ashville,"[('httptcohylmowgfiaccident', 1), ('sr', 1), ('traffic', 1), ('accident', 1), ('us', 1), ('sb', 1)]"
483,sb,"[('httptcohylmowgfiaccident', 1), ('sr', 1), ('traffic', 1), ('accident', 1), ('ashville', 1), ('us', 1)]"
5605,damages,"[('httptcohkwqlppt', 1), ('ny', 1), ('buildings', 1), ('fire', 1), ('families', 1), ('fourth', 1), ('troy', 1), ('albany', 1), ('displaces', 1), ('street', 1), ('broke', 1), ('newsbuildingsonfire', 1), ('two', 1), ('in\x89û', 1)]"
5068,exhibition,"[('httptcogvaipmlslbombed', 1), ('third', 1), ('atomic', 1), ('survivor', 1), ('photo', 1), ('hiroshima', 1), ('generation', 1), ('bombed', 1)]"
5069,generation,"[('httptcogvaipmlslbombed', 1), ('third', 1), ('atomic', 1), ('survivor', 1), ('photo', 1), ('exhibition', 1), ('hiroshima', 1), ('bombed', 1)]"
5067,third,"[('httptcogvaipmlslbombed', 1), ('atomic', 1), ('survivor', 1), ('photo', 1), ('exhibition', 1), ('hiroshima', 1), ('generation', 1), ('bombed', 1), ('likely', 1), ('collapsebridgecollapse', 1), ('church', 1), ('currently', 1), ('building', 1), ('bridge', 1), ('followlasg', 1), ('oworoshoki', 1), ('urgentthere', 1), ('mainland', 1), ('bstop', 1), ('storey', 1)]"
4566,bidsû,"[('httptcogsmddmupubodybag', 1), ('body', 1), ('camera', 1), ('bag', 1), ('cross', 1), ('vintage', 1), ('coach', 1), ('fashion', 1), ('style', 1), ('httptcohpdsnmoy', 1), ('purse', 1), ('handbag', 1)]"
4567,httptcohpdsnmoy,"[('httptcogsmddmupubodybag', 1), ('body', 1), ('camera', 1), ('bag', 1), ('cross', 1), ('vintage', 1), ('coach', 1), ('bids\x89û', 1), ('fashion', 1), ('style', 1), ('purse', 1), ('handbag', 1)]"
4565,coach,"[('httptcogsmddmupubodybag', 1), ('body', 1), ('camera', 1), ('bag', 1), ('cross', 1), ('vintage', 1), ('bids\x89û', 1), ('fashion', 1), ('style', 1), ('httptcohpdsnmoy', 1), ('purse', 1), ('handbag', 1), ('hughes', 1), ('room', 1), ('locker', 1), ('carted', 1), ('guards', 1), ('collided', 1), ('antonio', 1), ('stars', 1), ('dan', 1), ('one', 1), ('httptcodbhonorkcollided', 1), ('head', 1), ('san', 1)]"
4564,camera,"[('httptcogsmddmupubodybag', 1), ('body', 1), ('bag', 1), ('cross', 1), ('vintage', 1), ('coach', 1), ('bids\x89û', 1), ('fashion', 1), ('style', 1), ('httptcohpdsnmoy', 1), ('purse', 1), ('handbag', 1), ('dual', 1), ('dr', 1), ('httptcotjgxdcdp', 1), ('ppdr', 1), ('photography', 1), ('power', 1), ('packåêfor', 1), ('flash\x89ûcyclone', 1), ('external', 1), ('new', 1), ('art', 1), ('boltåêcyclone', 1), ('outlet', 1)]"
1978,httptcouavfrtlfs,"[('httptcogpcccxgarson', 1), ('wait', 1)]"
7299,teenfiction,"[('httptcogmghr', 1), ('ler', 1), ('httptcoxqxbvgcollide', 1), ('collide', 1), ('wattpad', 1), ('devia', 1), ('wattys', 1)]"
7301,devia,"[('httptcogmghr', 1), ('ler', 1), ('httptcoxqxbvgcollide', 1), ('collide', 1), ('teenfiction', 1), ('wattpad', 1), ('wattys', 1)]"
7302,wattys,"[('httptcogmghr', 1), ('ler', 1), ('httptcoxqxbvgcollide', 1), ('collide', 1), ('teenfiction', 1), ('wattpad', 1), ('devia', 1)]"
7300,wattpad,"[('httptcogmghr', 1), ('ler', 1), ('httptcoxqxbvgcollide', 1), ('collide', 1), ('teenfiction', 1), ('devia', 1), ('wattys', 1)]"
7298,httptcoxqxbvgcollide,"[('httptcogmghr', 1), ('ler', 1), ('collide', 1), ('teenfiction', 1), ('wattpad', 1), ('devia', 1), ('wattys', 1)]"
7297,ler,"[('httptcogmghr', 1), ('httptcoxqxbvgcollide', 1), ('collide', 1), ('teenfiction', 1), ('wattpad', 1), ('devia', 1), ('wattys', 1)]"
401,help,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 3), ('solicitor', 1), ('read', 1), ('see', 1), ('accident', 2), ('advice', 1), ('personalinjury', 1), ('otleyhouraccident', 1), ('changed', 1), ('care', 1), ('treatmentaccident', 1), ('determine', 1), ('financially', 1), ('options', 1), ('support', 1), ('life', 1), ('plans', 1), ('ongoing', 1), ('thxannihilation', 1), ('theellenshow', 1), ('happen', 1), ('stop', 2), ('check', 1), ('horses', 3), ('annihilation', 1), ('org', 1), ('river', 1), ('signatureschange', 1), ('salt', 1), ('without', 1), ('please', 2), ('voice', 2), ('gilbert', 2), ('stand', 2), ('rt', 2), ('dieplease', 2), ('httpstcoedllncvuannihilation', 2), ('willienelson', 1), ('sign', 2), ('petitiontake', 2), ('need', 3), ('whippenz', 1), ('cant', 2), ('ben', 1), ('enews', 1), ('ive', 1), ('since', 1), ('wifekids', 1), ('theres', 1), ('armageddon', 1), ('afflecki', 1), ('know', 1), ('girls', 1), ('loved', 1), ('eonlinechatarmageddon', 1), ('country', 1), ('violent', 1), ('poor', 1), ('army', 1), ('ap', 1), ('control', 1), ('get', 1), ('killings', 1), ('back', 1), ('peace', 1), ('peoplearmy', 1), ('involved', 1), ('bring', 1), ('features', 1), ('page', 1), ('experience', 1), ('customer', 1), ('socialmedia', 1), ('facebook', 1), ('httptconbizatlsmvblaze', 1), ('news', 2), ('new', 1), ('personalize', 1), ('seek', 1), ('sending', 1), ('ps', 1), ('talk', 1), ('hugs', 1), ('text', 1), ('youre', 1), ('bleeding', 1), ('hope', 1), ('ok', 1), ('way', 1), ('allowedbleeding', 1), ('death', 1), ('jaydennotjared', 1), ('amp;', 1), ('skirt', 1), ('blewup', 1), ('getting', 1), ('parking', 1), ('lot', 1), ('wind', 1), ('car', 1), ('blew', 1), ('guy', 1), ('whistled', 1), ('housing', 1), ('development\x89û', 1), ('tennessee', 1), ('httptcokksghsblfhblight', 1), ('program', 1), ('greenspace', 1), ('httptcozzcbbqyjq', 1), ('city', 1), ('turn', 1), ('blight', 1), ('ah', 1), ('pretty', 1), ('nailreal', 1), ('blood', 1), ('hurts', 1), ('fake', 1), ('morning', 1), ('broke', 1), ('ideas', 1), ('treat', 1), ('sin', 1), ('abortionblood', 1), ('shed', 1), ('innocent', 1), ('sons', 1), ('polluted', 1), ('land', 1), ('blood', 1), ('daughters', 1), ('psalms', 1), ('done', 1), ('bloody', 1), ('would', 1), ('hell', 1), ('vaca', 1), ('even', 1), ('day', 1), ('tired', 1), ('anything', 1), ('much', 1), ('really', 1), ('everything', 1), ('thought', 1), ('havent', 1), ('devastates', 1), ('httptcofcujsioyqocyclone', 1), ('families', 1), ('komen', 1), ('need', 1), ('cyclone', 1), ('week', 1), ('today', 1), ('myanmar', 1)]"
398,read,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 1), ('solicitor', 1), ('see', 1), ('accident', 1), ('advice', 1), ('personalinjury', 1), ('help', 1), ('otleyhouraccident', 1), ('biblical', 1), ('impending', 1), ('dvd', 1), ('science', 1), ('like', 1), ('dad', 1), ('bought', 1), ('front', 1), ('actually', 1), ('looks', 1), ('doc', 1), ('back', 2), ('apocalypseapocalypse', 1), ('faction', 1), ('red', 1), ('httptcoypbvsijya', 1), ('ebay', 12), ('httptcodflvynqrarmageddon', 1), ('armageddon', 1), ('full', 15), ('xbox', 1), ('microsoft', 1), ('ww', 3), ('japanese', 3), ('watch', 3), ('war', 3), ('japan', 4), ('wwii', 3), ('army', 3), ('mido', 3), ('wwi', 3), ('leather', 3), ('httptcofjlyjl', 1), ('navy', 3), ('httptcomwwwowcayoarmy', 1), ('military', 3), ('httptcoktkgsdhhlarmy', 1), ('httptcoqumcewty', 1), ('httptcoobfdeqcp', 1), ('httptcoyazjeowvkarmy', 1), ('collection', 2), ('battle', 2), ('httptcofeguhwmcbattle', 1), ('power', 2), ('hasbro', 2), ('wars', 2), ('droid', 2), ('star', 2), ('jedi', 2), ('httptcoxfguklrltf', 1), ('httptcoyizgizsw', 1), ('httptcojgvhwyzsbattle', 1), ('ms+++++', 2), ('httptcoaphqusvetblazing', 1), ('\x89û', 2), ('httptcoiubafdxey', 1), ('cameo', 2), ('morgan', 2), ('grade', 2), ('gem', 2), ('blazing', 2), ('high', 2), ('dmpl', 2), ('rev', 2), ('dollar', 2), ('silver', 2), ('bu', 2), ('httptcomkbqwior', 1), ('httptcowrjrfksblazing', 1), ('book', 1), ('olrules', 1), ('chapter', 1), ('free', 1), ('hope', 1), ('jesus', 1), ('new', 1), ('encounters', 1), ('httptcoqxarfagblood', 1), ('welcome', 1), ('via', 1), ('httptcoiwelszifz', 1), ('confederate', 1), ('thisdayinhistory', 1), ('blown', 1), ('historyblownup', 1), ('ship', 1), ('crew', 1), ('body', 4), ('bag', 4), ('monogram', 4), ('cross', 4), ('httptcojrxgolnpqw', 1), ('louis', 4), ('clutch', 4), ('limited', 4), ('httptcolinkvzbnbodybag', 1), ('sophie', 4), ('vuitton', 4), ('edition', 4), ('httptconlfrtxqmbodybag', 1), ('httptcogggfvopb', 1), ('httptcoiaogcsoy', 1), ('httptcodjiwgpxvbodybag', 1), ('httptcovjgrliaxh', 1), ('httptcojrplovbodybag', 1), (';', 1), ('more;', 1), ('th', 1), ('anniversary', 1), ('atomic', 1), ('australia', 1), ('hiroshima', 1), ('httptcohhzqltznpbombing', 1), ('news', 1), ('marks', 1), ('httptcoadlcgee', 1), ('bombing', 1), ('burning', 2), ('httpstcoolnfzbzbbuildingsburning', 1), ('buildings', 1), ('bradford', 1), ('weep', 1), ('best', 1), ('leeds', 1), ('pass', 1), ('vehicle', 1), ('httptcojuiityfvoburning', 1), ('httptcobesziork', 1), ('tickets', 1), ('man', 1), ('+', 1), ('wristband', 1), ('veil', 1), ('sky', 1), ('httptcoinezzaesdcollide', 1), ('collide', 1), ('bracelet', 1), ('rubber', 1), ('pierce', 1), ('httptcoqcwhdizy', 1), ('fate', 1), ('cyclonereizei', 1), ('jailed', 1), ('ask', 1), ('may', 1), ('rindoucyclone', 1), ('cyclonesama', 1)]"
399,advice,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 1), ('solicitor', 1), ('read', 1), ('see', 1), ('accident', 1), ('personalinjury', 1), ('help', 1), ('otleyhouraccident', 1)]"
402,otleyhouraccident,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 1), ('solicitor', 1), ('read', 1), ('see', 1), ('accident', 1), ('advice', 1), ('personalinjury', 1), ('help', 1)]"
400,personalinjury,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 1), ('solicitor', 1), ('read', 1), ('see', 1), ('accident', 1), ('advice', 1), ('help', 1), ('otleyhouraccident', 1)]"
397,solicitor,"[('httptcogkyegjtk', 1), ('summer', 1), ('amp;', 1), ('read', 1), ('see', 1), ('accident', 1), ('advice', 1), ('personalinjury', 1), ('help', 1), ('otleyhouraccident', 1), ('defendant', 1), ('catastrophic', 1), ('injury', 1), ('jobs', 1), ('httptcogzaudyha', 1), ('looking', 1), ('httptcopekgcsigcatastrophic', 1)]"
6392,reriellechan,"[('httptcogidgujcasualty', 1), ('first', 1), ('casualty', 1), ('kings', 1), ('lich', 1), ('block', 1), ('back', 1), ('hate', 1)]"
6391,lich,"[('httptcogidgujcasualty', 1), ('first', 1), ('casualty', 1), ('kings', 1), ('block', 1), ('back', 1), ('hate', 1), ('reriellechan', 1)]"
4880,httptcoulvvlzhye,"[('httptcoghmmujgbe', 1), ('beforeitsnews', 1), ('derivatives', 1), ('bomb', 1), ('httptcolyjpqyxbomb', 1), ('time', 1), ('v\x89û', 1), ('quadrillion', 1), ('global', 1)]"
7183,duty,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('sqwizzix', 1), ('musicians', 1), ('collidecollide', 1), ('call', 1), ('entertainer\x89û\x9d', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1), ('piano', 1)]"
7184,entertainerû,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('sqwizzix', 1), ('musicians', 1), ('collidecollide', 1), ('call', 1), ('duty', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1), ('piano', 1)]"
7185,piano,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('sqwizzix', 1), ('musicians', 1), ('collidecollide', 1), ('call', 1), ('duty', 1), ('entertainer\x89û\x9d', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1)]"
7182,collidecollide,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('sqwizzix', 1), ('musicians', 1), ('call', 1), ('duty', 1), ('entertainer\x89û\x9d', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1), ('piano', 1), ('worlds', 3), ('eyes', 1), ('drink', 1), ('outside', 1), ('immediately', 1), ('jogger', 1), ('locked', 1), ('cigarette', 1), ('really', 1), ('stepped', 1), ('always', 1), ('super', 1), ('awkward', 1), ('cant', 1), ('amp;', 1), ('wait', 1), ('madisonpa', 1), ('love', 1), ('maybe', 1), ('stars', 1), ('align', 1)]"
7181,musicians,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('sqwizzix', 1), ('collidecollide', 1), ('call', 1), ('duty', 1), ('entertainer\x89û\x9d', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1), ('piano', 1)]"
7180,sqwizzix,"[('httptcoggqczabu', 1), ('ep', 1), ('\x89ûò', 1), ('musicians', 1), ('collidecollide', 1), ('call', 1), ('duty', 1), ('entertainer\x89û\x9d', 1), ('\x89ûïthe', 1), ('liked', 1), ('youtube', 1), ('video', 1), ('piano', 1)]"
7451,constitutional,"[('httptcogfasowzncollided', 1), ('collided', 1), ('worse', 1), ('even', 1), ('looks', 1), ('politic\x89û', 1), ('american', 1), ('new', 1), ('system', 1)]"
4551,satchel,"[('httptcogerjaueybodybag', 1), ('women', 1), ('tote', 2), ('body', 6), ('bag', 1), ('cross', 6), ('shoulder', 5), ('httptconcjpgfznv', 1), ('ladies', 1), ('leather', 2), ('full', 1), ('large', 1), ('re\x89û', 1), ('new', 1), ('handbag', 1), ('faux', 1), ('metal', 1), ('httptcorjzwcasx', 1), ('flower', 1), ('blue', 2), ('chain', 1), ('httptcowtdiavuabodybags', 1), ('handbags', 4), ('bags', 4), ('printed', 1), ('womens', 5), ('multi', 1), ('studded', 1), ('colour', 1), ('chain', 1), ('httptcoxqpnzykctbodybags', 1), ('httptcoqjkbltcxz', 1), ('lattice', 1), ('totes', 2), ('httptcoqvspbqsu', 1), ('httptcosydfrwdq', 1), ('geometric', 2), ('rt', 1), ('gasparc\x89ûbodybags', 1), ('pattern', 2), ('white', 2), ('httptcotkjybjjsklbodybags', 1), ('httptcolgfxgozvx', 1), ('vintage', 1), ('zicac', 1), ('httptcoaxvffdnbodybags', 1), ('messenger', 1), ('briefcase', 1)]"
4550,httptconcjpgfznv,"[('httptcogerjaueybodybag', 1), ('women', 1), ('tote', 1), ('body', 1), ('bag', 1), ('cross', 1), ('shoulder', 1), ('ladies', 1), ('satchel', 1), ('leather', 1), ('full', 1), ('large', 1), ('re\x89û', 1), ('new', 1), ('handbag', 1), ('faux', 1)]"
